day,month,year,daily_policy_index
24,6,1988,49.74
25,6,1988,46.6
26,6,1988,107.54
27,6,1988,67.08
28,6,1988,53.52
29,6,1988,75.35
30,6,1988,74.01
1,7,1988,81.86
2,7,1988,71.94
3,7,1988,182.01
4,7,1988,59.11
5,7,1988,120.86
6,7,1988,16.53
7,7,1988,76.74
8,7,1988,49.97
9,7,1988,94.77
10,7,1988,158.44
11,7,1988,88.65
12,7,1988,54.28
13,7,1988,78.21
14,7,1988,74.24
15,7,1988,81.74
16,7,1988,23.64
17,7,1988,91.74
18,7,1988,82.09
19,7,1988,120.33
20,7,1988,14.67
21,7,1988,70.76
22,7,1988,78.27
23,7,1988,46.76
24,7,1988,111.55
25,7,1988,116.11
26,7,1988,35.97
27,7,1988,31.85
28,7,1988,75.69
29,7,1988,49.42
30,7,1988,121.18
31,7,1988,96.69
1,8,1988,107.59
2,8,1988,18.83
3,8,1988,61.11
4,8,1988,43.92
5,8,1988,83.26
6,8,1988,95.45
7,8,1988,92.77
8,8,1988,66.59
9,8,1988,91.2
10,8,1988,45.41
11,8,1988,73.31
12,8,1988,221.78
13,8,1988,72.48
14,8,1988,211.03
15,8,1988,104.09
16,8,1988,224.02
17,8,1988,28.9
18,8,1988,84.82
19,8,1988,47.69
20,8,1988,23.3
21,8,1988,105.41
22,8,1988,112.59
23,8,1988,90.96
24,8,1988,78.66
25,8,1988,43.73
26,8,1988,64.71
27,8,1988,22.91
28,8,1988,104.0
29,8,1988,116.6
30,8,1988,14.58
31,8,1988,80.89
1,9,1988,68.15
2,9,1988,30.82
3,9,1988,90.19
4,9,1988,44.32
5,9,1988,136.02
6,9,1988,110.48
7,9,1988,15.14
8,9,1988,57.51
9,9,1988,61.62
10,9,1988,21.01
11,9,1988,72.14
12,9,1988,103.7
13,9,1988,87.19
14,9,1988,44.57
15,9,1988,28.46
16,9,1988,15.14
17,9,1988,40.57
18,9,1988,54.75
19,9,1988,78.11
20,9,1988,16.43
21,9,1988,43.33
22,9,1988,68.1
23,9,1988,74.92
24,9,1988,20.22
25,9,1988,54.47
26,9,1988,94.39
27,9,1988,32.08
28,9,1988,14.27
29,9,1988,52.53
30,9,1988,72.73
1,10,1988,81.35
2,10,1988,126.31
3,10,1988,41.14
4,10,1988,35.55
5,10,1988,72.99
6,10,1988,69.91
7,10,1988,175.34
8,10,1988,63.83
9,10,1988,129.36
10,10,1988,105.2
11,10,1988,55.1
12,10,1988,14.89
13,10,1988,59.06
14,10,1988,77.12
15,10,1988,21.85
16,10,1988,257.02
17,10,1988,179.4
18,10,1988,88.34
19,10,1988,124.39
20,10,1988,69.82
21,10,1988,76.77
22,10,1988,87.46
23,10,1988,185.47
24,10,1988,42.19
25,10,1988,53.36
26,10,1988,30.75
27,10,1988,70.28
28,10,1988,124.86
29,10,1988,63.11
30,10,1988,127.34
31,10,1988,104.07
1,11,1988,34.38
2,11,1988,43.95
3,11,1988,27.09
4,11,1988,60.02
5,11,1988,62.88
6,11,1988,172.63
7,11,1988,117.21
8,11,1988,35.23
9,11,1988,122.44
10,11,1988,130.04
11,11,1988,108.01
12,11,1988,113.29
13,11,1988,188.99
14,11,1988,106.87
15,11,1988,85.96
16,11,1988,132.09
17,11,1988,125.54
18,11,1988,121.84
19,11,1988,84.54
20,11,1988,257.51
21,11,1988,103.26
22,11,1988,87.17
23,11,1988,47.11
24,11,1988,98.9
25,11,1988,96.19
26,11,1988,48.81
27,11,1988,77.29
28,11,1988,110.74
29,11,1988,177.73
30,11,1988,61.84
1,12,1988,72.5
2,12,1988,78.42
3,12,1988,22.21
4,12,1988,73.49
5,12,1988,104.46
6,12,1988,52.17
7,12,1988,61.98
8,12,1988,28.79
9,12,1988,31.65
10,12,1988,113.49
11,12,1988,73.41
12,12,1988,106.21
13,12,1988,52.22
14,12,1988,131.34
15,12,1988,13.98
16,12,1988,175.12
17,12,1988,22.71
18,12,1988,91.52
19,12,1988,106.6
20,12,1988,89.37
21,12,1988,76.82
22,12,1988,15.36
23,12,1988,53.45
24,12,1988,26.27
25,12,1988,125.76
26,12,1988,115.39
27,12,1988,140.47
28,12,1988,85.76
29,12,1988,83.31
30,12,1988,104.04
31,12,1988,72.35
1,1,1989,150.98
2,1,1989,128.49
3,1,1989,194.39
4,1,1989,68.32
5,1,1989,65.45
6,1,1989,70.57
7,1,1989,77.13
8,1,1989,176.89
9,1,1989,95.9
10,1,1989,29.6
11,1,1989,77.16
12,1,1989,62.26
13,1,1989,55.87
14,1,1989,92.04
15,1,1989,118.43
16,1,1989,95.62
17,1,1989,80.44
18,1,1989,37.79
19,1,1989,12.09
20,1,1989,62.96
21,1,1989,52.22
22,1,1989,195.06
23,1,1989,124.95
24,1,1989,29.29
25,1,1989,120.33
26,1,1989,82.35
27,1,1989,38.74
28,1,1989,90.64
29,1,1989,82.28
30,1,1989,92.47
31,1,1989,59.16
1,2,1989,37.89
2,2,1989,35.46
3,2,1989,52.21
4,2,1989,36.78
5,2,1989,112.86
6,2,1989,73.17
7,2,1989,115.94
8,2,1989,61.22
9,2,1989,11.78
10,2,1989,38.73
11,2,1989,74.15
12,2,1989,120.23
13,2,1989,92.45
14,2,1989,44.19
15,2,1989,38.0
16,2,1989,57.78
17,2,1989,52.29
18,2,1989,71.71
19,2,1989,167.05
20,2,1989,97.31
21,2,1989,61.01
22,2,1989,36.77
23,2,1989,57.84
24,2,1989,64.23
25,2,1989,18.08
26,2,1989,92.64
27,2,1989,90.0
28,2,1989,14.17
1,3,1989,24.31
2,3,1989,45.21
3,3,1989,25.45
4,3,1989,86.4
5,3,1989,59.18
6,3,1989,70.58
7,3,1989,56.57
8,3,1989,61.57
9,3,1989,57.62
10,3,1989,62.98
11,3,1989,88.33
12,3,1989,114.74
13,3,1989,68.65
14,3,1989,85.65
15,3,1989,70.73
16,3,1989,67.29
17,3,1989,61.55
18,3,1989,86.16
19,3,1989,58.38
20,3,1989,84.49
21,3,1989,42.49
22,3,1989,59.78
23,3,1989,57.29
24,3,1989,38.32
25,3,1989,18.64
26,3,1989,74.27
27,3,1989,108.67
28,3,1989,87.05
29,3,1989,61.36
30,3,1989,33.96
31,3,1989,12.49
1,4,1989,68.47
2,4,1989,139.14
3,4,1989,86.42
4,4,1989,54.96
5,4,1989,58.08
6,4,1989,22.62
7,4,1989,75.69
8,4,1989,87.43
9,4,1989,136.87
10,4,1989,87.31
11,4,1989,57.06
12,4,1989,47.23
13,4,1989,32.45
14,4,1989,38.45
15,4,1989,51.78
16,4,1989,79.81
17,4,1989,140.84
18,4,1989,99.24
19,4,1989,59.44
20,4,1989,64.95
21,4,1989,12.51
22,4,1989,34.9
23,4,1989,93.93
24,4,1989,105.09
25,4,1989,98.51
26,4,1989,35.06
27,4,1989,54.6
28,4,1989,49.81
29,4,1989,34.76
30,4,1989,183.34
1,5,1989,87.14
2,5,1989,69.31
3,5,1989,58.18
4,5,1989,54.31
5,5,1989,12.43
6,5,1989,86.56
7,5,1989,112.96
8,5,1989,70.28
9,5,1989,56.67
10,5,1989,56.06
11,5,1989,53.52
12,5,1989,36.47
13,5,1989,86.44
14,5,1989,177.39
15,5,1989,88.5
16,5,1989,81.2
17,5,1989,56.57
18,5,1989,54.38
19,5,1989,61.29
20,5,1989,85.22
21,5,1989,112.74
22,5,1989,86.34
23,5,1989,151.46
24,5,1989,57.25
25,5,1989,54.48
26,5,1989,61.97
27,5,1989,71.55
28,5,1989,70.46
29,5,1989,111.06
30,5,1989,143.88
31,5,1989,49.88
1,6,1989,67.3
2,6,1989,75.24
3,6,1989,52.72
4,6,1989,57.03
5,6,1989,86.44
6,6,1989,169.16
7,6,1989,47.3
8,6,1989,99.13
9,6,1989,24.66
10,6,1989,71.28
11,6,1989,114.32
12,6,1989,87.29
13,6,1989,227.07
14,6,1989,23.88
15,6,1989,22.31
16,6,1989,38.45
17,6,1989,88.65
18,6,1989,83.5
19,6,1989,123.26
20,6,1989,114.14
21,6,1989,60.67
22,6,1989,58.62
23,6,1989,26.04
24,6,1989,71.44
25,6,1989,105.17
26,6,1989,142.95
27,6,1989,70.63
28,6,1989,60.73
29,6,1989,217.23
30,6,1989,101.75
1,7,1989,73.56
2,7,1989,158.03
3,7,1989,92.73
4,7,1989,57.69
5,7,1989,127.76
6,7,1989,87.0
7,7,1989,67.0
8,7,1989,54.37
9,7,1989,279.17
10,7,1989,181.27
11,7,1989,87.35
12,7,1989,181.66
13,7,1989,69.23
14,7,1989,64.97
15,7,1989,253.6
16,7,1989,158.49
17,7,1989,89.86
18,7,1989,72.48
19,7,1989,60.08
20,7,1989,35.06
21,7,1989,65.09
22,7,1989,89.06
23,7,1989,136.01
24,7,1989,53.32
25,7,1989,101.39
26,7,1989,61.06
27,7,1989,57.37
28,7,1989,25.78
29,7,1989,17.81
30,7,1989,96.81
31,7,1989,122.86
1,8,1989,85.99
2,8,1989,49.34
3,8,1989,59.33
4,8,1989,117.57
5,8,1989,52.8
6,8,1989,72.11
7,8,1989,88.57
8,8,1989,57.91
9,8,1989,24.25
10,8,1989,22.73
11,8,1989,25.36
12,8,1989,54.36
13,8,1989,71.0
14,8,1989,89.11
15,8,1989,157.57
16,8,1989,37.23
17,8,1989,23.97
18,8,1989,66.09
19,8,1989,54.11
20,8,1989,61.17
21,8,1989,89.5
22,8,1989,74.73
23,8,1989,12.12
24,8,1989,58.42
25,8,1989,89.02
26,8,1989,88.27
27,8,1989,70.16
28,8,1989,143.62
29,8,1989,58.14
30,8,1989,62.07
31,8,1989,34.29
1,9,1989,12.76
2,9,1989,35.07
3,9,1989,119.69
4,9,1989,21.87
5,9,1989,54.2
6,9,1989,103.92
7,9,1989,92.38
8,9,1989,24.47
9,9,1989,16.14
10,9,1989,79.55
11,9,1989,50.85
12,9,1989,27.58
13,9,1989,47.34
14,9,1989,22.35
15,9,1989,72.07
16,9,1989,16.17
17,9,1989,78.63
18,9,1989,33.74
19,9,1989,13.92
20,9,1989,71.9
21,9,1989,56.46
22,9,1989,36.88
23,9,1989,79.8
24,9,1989,110.64
25,9,1989,33.76
26,9,1989,13.91
27,9,1989,58.07
28,9,1989,44.45
29,9,1989,11.97
30,9,1989,80.25
1,10,1989,121.65
2,10,1989,50.64
3,10,1989,42.72
4,10,1989,57.73
5,10,1989,78.53
6,10,1989,35.89
7,10,1989,47.0
8,10,1989,122.75
9,10,1989,151.18
10,10,1989,58.04
11,10,1989,114.56
12,10,1989,86.4
13,10,1989,94.53
14,10,1989,31.41
15,10,1989,119.65
16,10,1989,94.44
17,10,1989,94.46
18,10,1989,161.58
19,10,1989,53.92
20,10,1989,35.19
21,10,1989,79.32
22,10,1989,130.43
23,10,1989,65.68
24,10,1989,68.1
25,10,1989,57.6
26,10,1989,96.96
27,10,1989,115.96
28,10,1989,60.98
29,10,1989,74.77
30,10,1989,81.41
31,10,1989,40.38
1,11,1989,53.5
2,11,1989,51.96
3,11,1989,11.05
4,11,1989,59.49
5,11,1989,73.5
6,11,1989,77.54
7,11,1989,184.51
8,11,1989,60.42
9,11,1989,41.18
10,11,1989,161.45
11,11,1989,79.55
12,11,1989,152.04
13,11,1989,162.38
14,11,1989,77.69
15,11,1989,54.67
16,11,1989,52.19
17,11,1989,34.28
18,11,1989,59.45
19,11,1989,95.0
20,11,1989,131.25
21,11,1989,67.37
22,11,1989,59.2
23,11,1989,63.18
24,11,1989,75.34
25,11,1989,126.8
26,11,1989,94.26
27,11,1989,70.83
28,11,1989,67.27
29,11,1989,59.05
30,11,1989,132.36
1,12,1989,24.06
2,12,1989,149.5
3,12,1989,89.55
4,12,1989,99.79
5,12,1989,113.84
6,12,1989,114.18
7,12,1989,139.29
8,12,1989,47.74
9,12,1989,99.02
10,12,1989,57.39
11,12,1989,135.18
12,12,1989,160.0
13,12,1989,45.89
14,12,1989,54.4
15,12,1989,35.52
16,12,1989,82.97
17,12,1989,68.6
18,12,1989,67.8
19,12,1989,41.24
20,12,1989,59.31
21,12,1989,67.91
22,12,1989,51.99
23,12,1989,56.26
24,12,1989,65.95
25,12,1989,121.35
26,12,1989,135.35
27,12,1989,70.41
28,12,1989,50.8
29,12,1989,68.94
30,12,1989,36.2
31,12,1989,304.68
1,1,1990,292.3
2,1,1990,169.23
3,1,1990,59.1
4,1,1990,76.38
5,1,1990,57.82
6,1,1990,218.48
7,1,1990,147.68
8,1,1990,126.54
9,1,1990,99.32
10,1,1990,54.72
11,1,1990,74.22
12,1,1990,55.55
13,1,1990,62.56
14,1,1990,145.24
15,1,1990,64.57
16,1,1990,26.87
17,1,1990,43.3
18,1,1990,51.76
19,1,1990,55.69
20,1,1990,62.42
21,1,1990,164.27
22,1,1990,108.89
23,1,1990,24.7
24,1,1990,138.6
25,1,1990,142.37
26,1,1990,54.03
27,1,1990,75.13
28,1,1990,195.48
29,1,1990,196.57
30,1,1990,135.44
31,1,1990,127.14
1,2,1990,193.29
2,2,1990,99.77
3,2,1990,76.11
4,2,1990,230.23
5,2,1990,123.05
6,2,1990,85.76
7,2,1990,53.01
8,2,1990,162.74
9,2,1990,65.85
10,2,1990,30.35
11,2,1990,106.65
12,2,1990,212.37
13,2,1990,134.82
14,2,1990,136.14
15,2,1990,49.22
16,2,1990,21.69
17,2,1990,44.83
18,2,1990,219.31
19,2,1990,144.38
20,2,1990,53.54
21,2,1990,73.49
22,2,1990,59.52
23,2,1990,53.42
24,2,1990,29.31
25,2,1990,129.69
26,2,1990,89.74
27,2,1990,231.3
28,2,1990,51.34
1,3,1990,69.63
2,3,1990,126.22
3,3,1990,73.64
4,3,1990,142.88
5,3,1990,73.6
6,3,1990,58.97
7,3,1990,29.63
8,3,1990,9.47
9,3,1990,40.5
10,3,1990,28.19
11,3,1990,101.4
12,3,1990,72.75
13,3,1990,59.86
14,3,1990,49.74
15,3,1990,94.66
16,3,1990,88.37
17,3,1990,51.03
18,3,1990,206.07
19,3,1990,58.97
20,3,1990,79.01
21,3,1990,66.27
22,3,1990,70.87
23,3,1990,14.09
24,3,1990,50.7
25,3,1990,189.15
26,3,1990,71.83
27,3,1990,147.19
28,3,1990,94.36
29,3,1990,59.26
30,3,1990,56.8
31,3,1990,10.12
1,4,1990,118.85
2,4,1990,69.27
3,4,1990,111.31
4,4,1990,49.28
5,4,1990,36.99
6,4,1990,50.43
7,4,1990,71.16
8,4,1990,80.56
9,4,1990,68.68
10,4,1990,10.83
11,4,1990,39.53
12,4,1990,48.09
13,4,1990,41.68
14,4,1990,15.17
15,4,1990,137.31
16,4,1990,114.82
17,4,1990,246.72
18,4,1990,128.42
19,4,1990,120.9
20,4,1990,133.44
21,4,1990,69.53
22,4,1990,137.23
23,4,1990,68.09
24,4,1990,56.64
25,4,1990,49.14
26,4,1990,27.44
27,4,1990,69.76
28,4,1990,41.74
29,4,1990,88.75
30,4,1990,71.5
1,5,1990,55.71
2,5,1990,96.1
3,5,1990,82.21
4,5,1990,40.22
5,5,1990,71.04
6,5,1990,99.55
7,5,1990,71.19
8,5,1990,57.03
9,5,1990,58.21
10,5,1990,47.02
11,5,1990,59.32
12,5,1990,57.36
13,5,1990,141.81
14,5,1990,113.1
15,5,1990,91.1
16,5,1990,77.36
17,5,1990,73.49
18,5,1990,50.06
19,5,1990,28.31
20,5,1990,49.62
21,5,1990,70.37
22,5,1990,57.62
23,5,1990,98.7
24,5,1990,92.77
25,5,1990,99.54
26,5,1990,28.58
27,5,1990,175.66
28,5,1990,69.46
29,5,1990,161.73
30,5,1990,110.02
31,5,1990,47.89
1,6,1990,40.15
2,6,1990,70.81
3,6,1990,185.96
4,6,1990,194.78
5,6,1990,114.03
6,6,1990,48.06
7,6,1990,37.65
8,6,1990,113.74
9,6,1990,56.79
10,6,1990,147.17
11,6,1990,141.39
12,6,1990,23.07
13,6,1990,49.05
14,6,1990,28.54
15,6,1990,80.77
16,6,1990,72.1
17,6,1990,60.4
18,6,1990,71.6
19,6,1990,23.56
20,6,1990,121.95
21,6,1990,85.78
22,6,1990,72.24
23,6,1990,58.0
24,6,1990,161.25
25,6,1990,70.43
26,6,1990,69.22
27,6,1990,91.41
28,6,1990,45.9
29,6,1990,122.28
30,6,1990,71.62
1,7,1990,140.99
2,7,1990,158.26
3,7,1990,58.53
4,7,1990,50.51
5,7,1990,56.38
6,7,1990,139.53
7,7,1990,72.57
8,7,1990,111.38
9,7,1990,111.49
10,7,1990,79.6
11,7,1990,108.39
12,7,1990,130.18
13,7,1990,51.03
14,7,1990,130.51
15,7,1990,164.17
16,7,1990,86.15
17,7,1990,162.33
18,7,1990,49.39
19,7,1990,57.04
20,7,1990,134.83
21,7,1990,42.95
22,7,1990,90.67
23,7,1990,113.36
24,7,1990,91.02
25,7,1990,10.0
26,7,1990,28.21
27,7,1990,50.69
28,7,1990,70.19
29,7,1990,89.41
30,7,1990,69.72
31,7,1990,34.49
1,8,1990,89.75
2,8,1990,64.88
3,8,1990,151.47
4,8,1990,140.45
5,8,1990,136.29
6,8,1990,170.73
7,8,1990,246.64
8,8,1990,190.25
9,8,1990,292.15
10,8,1990,142.69
11,8,1990,100.6
12,8,1990,264.83
13,8,1990,187.93
14,8,1990,79.4
15,8,1990,128.51
16,8,1990,94.28
17,8,1990,72.29
18,8,1990,229.89
19,8,1990,196.28
20,8,1990,140.73
21,8,1990,174.48
22,8,1990,108.16
23,8,1990,45.2
24,8,1990,131.21
25,8,1990,160.62
26,8,1990,139.15
27,8,1990,112.82
28,8,1990,157.83
29,8,1990,67.79
30,8,1990,87.69
31,8,1990,108.51
1,9,1990,102.27
2,9,1990,118.62
3,9,1990,322.08
4,9,1990,156.46
5,9,1990,135.74
6,9,1990,152.36
7,9,1990,157.75
8,9,1990,142.57
9,9,1990,191.98
10,9,1990,239.5
11,9,1990,52.89
12,9,1990,122.41
13,9,1990,132.19
14,9,1990,48.17
15,9,1990,49.36
16,9,1990,167.06
17,9,1990,117.96
18,9,1990,150.34
19,9,1990,170.09
20,9,1990,202.23
21,9,1990,29.05
22,9,1990,73.77
23,9,1990,114.67
24,9,1990,240.7
25,9,1990,136.01
26,9,1990,102.93
27,9,1990,104.54
28,9,1990,121.52
29,9,1990,48.63
30,9,1990,154.57
1,10,1990,161.34
2,10,1990,137.29
3,10,1990,110.97
4,10,1990,109.06
5,10,1990,265.12
6,10,1990,168.02
7,10,1990,128.87
8,10,1990,176.01
9,10,1990,65.73
10,10,1990,131.14
11,10,1990,135.03
12,10,1990,119.99
13,10,1990,61.25
14,10,1990,187.79
15,10,1990,160.08
16,10,1990,183.76
17,10,1990,62.92
18,10,1990,65.13
19,10,1990,164.23
20,10,1990,143.78
21,10,1990,185.89
22,10,1990,197.31
23,10,1990,102.71
24,10,1990,63.63
25,10,1990,116.94
26,10,1990,116.26
27,10,1990,58.81
28,10,1990,264.16
29,10,1990,180.53
30,10,1990,92.88
31,10,1990,127.02
1,11,1990,293.25
2,11,1990,133.41
3,11,1990,81.53
4,11,1990,200.97
5,11,1990,158.77
6,11,1990,104.68
7,11,1990,116.42
8,11,1990,104.98
9,11,1990,118.3
10,11,1990,71.77
11,11,1990,157.04
12,11,1990,176.83
13,11,1990,88.6
14,11,1990,188.77
15,11,1990,124.54
16,11,1990,145.03
17,11,1990,109.42
18,11,1990,244.09
19,11,1990,169.33
20,11,1990,114.26
21,11,1990,158.77
22,11,1990,69.12
23,11,1990,126.17
24,11,1990,56.82
25,11,1990,131.01
26,11,1990,171.0
27,11,1990,189.15
28,11,1990,122.34
29,11,1990,468.59
30,11,1990,141.45
1,12,1990,212.58
2,12,1990,207.22
3,12,1990,165.65
4,12,1990,129.49
5,12,1990,130.23
6,12,1990,51.04
7,12,1990,122.55
8,12,1990,88.27
9,12,1990,135.91
10,12,1990,104.64
11,12,1990,139.37
12,12,1990,120.51
13,12,1990,76.06
14,12,1990,75.6
15,12,1990,64.27
16,12,1990,100.32
17,12,1990,133.38
18,12,1990,97.22
19,12,1990,56.6
20,12,1990,116.51
21,12,1990,203.28
22,12,1990,68.59
23,12,1990,238.76
24,12,1990,142.14
25,12,1990,136.67
26,12,1990,66.63
27,12,1990,83.2
28,12,1990,141.58
29,12,1990,101.39
30,12,1990,295.84
31,12,1990,188.54
1,1,1991,125.8
2,1,1991,96.84
3,1,1991,216.38
4,1,1991,58.99
5,1,1991,166.31
6,1,1991,173.74
7,1,1991,208.37
8,1,1991,156.32
9,1,1991,99.6
10,1,1991,108.74
11,1,1991,165.54
12,1,1991,105.74
13,1,1991,221.95
14,1,1991,235.44
15,1,1991,123.21
16,1,1991,162.95
17,1,1991,123.07
18,1,1991,170.25
19,1,1991,86.29
20,1,1991,155.69
21,1,1991,75.05
22,1,1991,147.35
23,1,1991,197.99
24,1,1991,49.07
25,1,1991,70.03
26,1,1991,58.13
27,1,1991,149.84
28,1,1991,169.47
29,1,1991,100.68
30,1,1991,167.36
31,1,1991,100.44
1,2,1991,126.55
2,2,1991,96.74
3,2,1991,179.17
4,2,1991,291.12
5,2,1991,141.08
6,2,1991,174.61
7,2,1991,81.16
8,2,1991,138.16
9,2,1991,106.89
10,2,1991,160.97
11,2,1991,89.94
12,2,1991,142.28
13,2,1991,117.47
14,2,1991,82.61
15,2,1991,71.65
16,2,1991,166.23
17,2,1991,118.75
18,2,1991,158.62
19,2,1991,11.27
20,2,1991,71.14
21,2,1991,165.69
22,2,1991,80.92
23,2,1991,94.95
24,2,1991,222.3
25,2,1991,118.31
26,2,1991,152.09
27,2,1991,42.92
28,2,1991,175.69
1,3,1991,112.94
2,3,1991,93.94
3,3,1991,99.32
4,3,1991,122.99
5,3,1991,50.63
6,3,1991,150.24
7,3,1991,395.19
8,3,1991,52.03
9,3,1991,58.85
10,3,1991,131.69
11,3,1991,108.38
12,3,1991,59.44
13,3,1991,60.05
14,3,1991,104.1
15,3,1991,188.2
16,3,1991,129.56
17,3,1991,126.85
18,3,1991,62.98
19,3,1991,71.02
20,3,1991,113.42
21,3,1991,71.39
22,3,1991,87.87
23,3,1991,59.48
24,3,1991,83.53
25,3,1991,62.14
26,3,1991,60.67
27,3,1991,43.95
28,3,1991,40.39
29,3,1991,46.51
30,3,1991,51.4
31,3,1991,156.79
1,4,1991,64.16
2,4,1991,51.92
3,4,1991,34.98
4,4,1991,40.82
5,4,1991,81.58
6,4,1991,24.63
7,4,1991,144.03
8,4,1991,146.07
9,4,1991,46.17
10,4,1991,43.59
11,4,1991,111.64
12,4,1991,44.13
13,4,1991,200.74
14,4,1991,109.11
15,4,1991,88.85
16,4,1991,130.89
17,4,1991,72.65
18,4,1991,144.11
19,4,1991,44.77
20,4,1991,24.47
21,4,1991,149.56
22,4,1991,37.97
23,4,1991,69.6
24,4,1991,87.34
25,4,1991,185.09
26,4,1991,116.97
27,4,1991,83.73
28,4,1991,121.51
29,4,1991,38.84
30,4,1991,254.81
1,5,1991,43.85
2,5,1991,65.08
3,5,1991,46.59
4,5,1991,109.07
5,5,1991,75.72
6,5,1991,100.18
7,5,1991,51.8
8,5,1991,60.59
9,5,1991,32.11
10,5,1991,92.01
11,5,1991,61.5
12,5,1991,61.19
13,5,1991,65.26
14,5,1991,70.25
15,5,1991,94.77
16,5,1991,64.01
17,5,1991,53.07
18,5,1991,109.07
19,5,1991,109.38
20,5,1991,87.66
21,5,1991,93.24
22,5,1991,103.87
23,5,1991,64.22
24,5,1991,64.41
25,5,1991,86.11
26,5,1991,69.93
27,5,1991,91.36
28,5,1991,40.14
29,5,1991,60.31
30,5,1991,80.02
31,5,1991,114.99
1,6,1991,62.38
2,6,1991,147.72
3,6,1991,129.74
4,6,1991,113.71
5,6,1991,82.43
6,6,1991,56.77
7,6,1991,83.26
8,6,1991,74.91
9,6,1991,104.95
10,6,1991,103.47
11,6,1991,73.55
12,6,1991,150.15
13,6,1991,41.32
14,6,1991,155.44
15,6,1991,50.14
16,6,1991,114.23
17,6,1991,92.06
18,6,1991,74.45
19,6,1991,107.52
20,6,1991,75.33
21,6,1991,83.35
22,6,1991,12.46
23,6,1991,114.57
24,6,1991,65.58
25,6,1991,42.25
26,6,1991,54.5
27,6,1991,57.81
28,6,1991,83.55
29,6,1991,74.29
30,6,1991,96.11
1,7,1991,193.44
2,7,1991,96.65
3,7,1991,72.38
4,7,1991,62.92
5,7,1991,59.74
6,7,1991,94.53
7,7,1991,193.24
8,7,1991,135.84
9,7,1991,162.8
10,7,1991,102.74
11,7,1991,159.4
12,7,1991,56.36
13,7,1991,75.2
14,7,1991,212.44
15,7,1991,130.58
16,7,1991,61.95
17,7,1991,81.85
18,7,1991,154.59
19,7,1991,55.59
20,7,1991,73.23
21,7,1991,143.65
22,7,1991,140.02
23,7,1991,84.85
24,7,1991,63.93
25,7,1991,202.59
26,7,1991,18.76
27,7,1991,36.34
28,7,1991,97.19
29,7,1991,102.78
30,7,1991,52.05
31,7,1991,259.33
1,8,1991,50.63
2,8,1991,74.85
3,8,1991,24.27
4,8,1991,112.11
5,8,1991,77.04
6,8,1991,72.61
7,8,1991,71.95
8,8,1991,57.83
9,8,1991,65.27
10,8,1991,72.72
11,8,1991,129.71
12,8,1991,169.58
13,8,1991,113.86
14,8,1991,45.12
15,8,1991,16.61
16,8,1991,18.25
17,8,1991,72.84
18,8,1991,78.97
19,8,1991,139.42
20,8,1991,654.18
21,8,1991,170.93
22,8,1991,107.38
23,8,1991,74.22
24,8,1991,62.56
25,8,1991,91.66
26,8,1991,114.88
27,8,1991,175.1
28,8,1991,89.46
29,8,1991,54.62
30,8,1991,108.68
31,8,1991,147.8
1,9,1991,224.59
2,9,1991,272.33
3,9,1991,127.5
4,9,1991,110.34
5,9,1991,155.83
6,9,1991,106.48
7,9,1991,92.73
8,9,1991,106.9
9,9,1991,173.14
10,9,1991,141.04
11,9,1991,104.72
12,9,1991,70.5
13,9,1991,45.58
14,9,1991,245.65
15,9,1991,223.13
16,9,1991,48.62
17,9,1991,100.45
18,9,1991,96.33
19,9,1991,257.74
20,9,1991,114.16
21,9,1991,45.26
22,9,1991,145.9
23,9,1991,48.94
24,9,1991,50.22
25,9,1991,61.52
26,9,1991,40.15
27,9,1991,61.33
28,9,1991,139.26
29,9,1991,73.75
30,9,1991,145.93
1,10,1991,142.35
2,10,1991,87.81
3,10,1991,78.43
4,10,1991,43.42
5,10,1991,84.84
6,10,1991,127.51
7,10,1991,121.77
8,10,1991,29.66
9,10,1991,86.67
10,10,1991,144.29
11,10,1991,95.16
12,10,1991,73.86
13,10,1991,139.25
14,10,1991,121.85
15,10,1991,63.32
16,10,1991,51.27
17,10,1991,180.16
18,10,1991,60.72
19,10,1991,21.46
20,10,1991,125.02
21,10,1991,182.35
22,10,1991,90.79
23,10,1991,60.85
24,10,1991,139.96
25,10,1991,160.52
26,10,1991,173.72
27,10,1991,268.21
28,10,1991,119.15
29,10,1991,238.99
30,10,1991,111.71
31,10,1991,111.26
1,11,1991,122.44
2,11,1991,85.71
3,11,1991,178.1
4,11,1991,109.98
5,11,1991,340.69
6,11,1991,217.67
7,11,1991,336.22
8,11,1991,261.99
9,11,1991,138.18
10,11,1991,186.91
11,11,1991,171.04
12,11,1991,84.55
13,11,1991,95.49
14,11,1991,62.08
15,11,1991,179.21
16,11,1991,96.48
17,11,1991,171.62
18,11,1991,120.33
19,11,1991,137.65
20,11,1991,171.29
21,11,1991,262.97
22,11,1991,135.7
23,11,1991,228.79
24,11,1991,331.19
25,11,1991,178.11
26,11,1991,111.13
27,11,1991,151.98
28,11,1991,139.47
29,11,1991,296.7
30,11,1991,75.93
1,12,1991,159.7
2,12,1991,76.19
3,12,1991,193.62
4,12,1991,95.98
5,12,1991,130.1
6,12,1991,232.39
7,12,1991,99.49
8,12,1991,152.04
9,12,1991,122.82
10,12,1991,277.16
11,12,1991,276.0
12,12,1991,149.71
13,12,1991,132.15
14,12,1991,203.83
15,12,1991,167.35
16,12,1991,230.5
