trade_id,wfa_window_id,wfa_train_start,wfa_train_end,wfa_test_start,wfa_test_end,wfa_objective,wfa_train_objective,wfa_selected_params,source_trade_id,strategy_name,session_date,direction,level_type,setup_mode,feature_method,share_mode,lookback_minutes,trend_lookback_minutes,rank_window,configured_direction,share_rank,share_value,es_pullback_return_ticks,trend_return_ticks,trend_start_timestamp,trend_end_timestamp,share_rank_min,min_abs_return_ticks,min_trend_return_ticks,crowding_signal_timestamp,crowding_intended_entry_timestamp,signal_close_timestamp,intended_entry_timestamp,signal_stop_pct,signal_target_r_multiple,signal_flatten_time,swept_level,sweep_timestamp,sweep_high,sweep_low,reclaim_timestamp,volatility_feature_csv,volatility_feature_session_date,volatility_gate_column,volatility_gate_value,volatility_gate_max,volatility_filter_result,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
51,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",6,volatility_filtered_trend_mes_participation_crowding,2024-06-14,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6865079365079365,0.317115551694179,29.0,-48.0,2024-06-14 09:45:00-04:00,2024-06-14 10:15:00-04:00,0.35,3.0,4.0,2024-06-14 10:30:00-04:00,2024-06-14 10:30:00-04:00,2024-06-14 10:30:00-04:00,2024-06-14 10:30:00-04:00,0.004,2.0,12:00:00,5418.75,2024-06-14 10:29:00-04:00,5419.25,5417.5,2024-06-14 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-14,absret5_rank_252,0.1111111111111111,0.95,passed,2024-06-14 10:30:00-04:00,5418.75,5451.5,5336.875,32.75,1,10.25,9.5,fixed_contracts,2024-06-14 12:00:00-04:00,5424.5,eod_flatten,-287.5,-292.5,-0.17557251908396945,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
52,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",7,volatility_filtered_trend_mes_participation_crowding,2024-06-17,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.996031746031746,0.3726349930926782,-8.0,13.0,2024-06-17 09:45:00-04:00,2024-06-17 10:15:00-04:00,0.35,3.0,4.0,2024-06-17 10:30:00-04:00,2024-06-17 10:30:00-04:00,2024-06-17 10:30:00-04:00,2024-06-17 10:30:00-04:00,0.004,2.0,12:00:00,5432.0,2024-06-17 10:29:00-04:00,5432.5,5430.0,2024-06-17 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-17,absret5_rank_252,0.05555555555555555,0.95,passed,2024-06-17 10:30:00-04:00,5432.25,5399.5,5514.125,32.75,1,17.5,1.25,fixed_contracts,2024-06-17 12:00:00-04:00,5446.0,eod_flatten,687.5,682.5,0.4198473282442748,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
53,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",8,volatility_filtered_trend_mes_participation_crowding,2024-06-20,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.4166666666666667,0.2973053181386514,14.0,-52.0,2024-06-20 09:45:00-04:00,2024-06-20 10:15:00-04:00,0.35,3.0,4.0,2024-06-20 10:30:00-04:00,2024-06-20 10:30:00-04:00,2024-06-20 10:30:00-04:00,2024-06-20 10:30:00-04:00,0.004,2.0,12:00:00,5565.5,2024-06-20 10:29:00-04:00,5566.25,5565.5,2024-06-20 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-20,absret5_rank_252,0.6666666666666666,0.95,passed,2024-06-20 10:30:00-04:00,5565.25,5598.75,5481.5,33.5,1,7.25,5.5,fixed_contracts,2024-06-20 12:00:00-04:00,5558.5,eod_flatten,337.5,332.5,0.20149253731343283,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
54,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",9,volatility_filtered_trend_mes_participation_crowding,2024-06-21,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.4523809523809524,0.2994539612450472,-12.0,31.0,2024-06-21 09:45:00-04:00,2024-06-21 10:15:00-04:00,0.35,3.0,4.0,2024-06-21 10:30:00-04:00,2024-06-21 10:30:00-04:00,2024-06-21 10:30:00-04:00,2024-06-21 10:30:00-04:00,0.004,2.0,12:00:00,5532.5,2024-06-21 10:29:00-04:00,5534.0,5532.0,2024-06-21 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-21,absret5_rank_252,0.49603174603174605,0.95,passed,2024-06-21 10:30:00-04:00,5532.75,5499.5,5615.875,33.25,1,11.75,5.0,fixed_contracts,2024-06-21 12:00:00-04:00,5544.0,eod_flatten,562.5,557.5,0.3383458646616541,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
55,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",10,volatility_filtered_trend_mes_participation_crowding,2024-06-24,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5595238095238095,0.3070482750430497,-43.0,106.0,2024-06-24 09:45:00-04:00,2024-06-24 10:15:00-04:00,0.35,3.0,4.0,2024-06-24 10:30:00-04:00,2024-06-24 10:30:00-04:00,2024-06-24 10:30:00-04:00,2024-06-24 10:30:00-04:00,0.004,2.0,12:00:00,5543.25,2024-06-24 10:29:00-04:00,5546.0,5541.5,2024-06-24 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-24,absret5_rank_252,0.5198412698412699,0.95,passed,2024-06-24 10:30:00-04:00,5543.75,5510.25,5627.5,33.5,1,8.75,8.25,fixed_contracts,2024-06-24 12:00:00-04:00,5550.75,eod_flatten,350.0,345.0,0.208955223880597,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
56,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",11,volatility_filtered_trend_mes_participation_crowding,2024-06-26,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.746031746031746,0.3201890034364261,-28.0,36.0,2024-06-26 09:45:00-04:00,2024-06-26 10:15:00-04:00,0.35,3.0,4.0,2024-06-26 10:30:00-04:00,2024-06-26 10:30:00-04:00,2024-06-26 10:30:00-04:00,2024-06-26 10:30:00-04:00,0.004,2.0,12:00:00,5524.5,2024-06-26 10:29:00-04:00,5525.0,5522.25,2024-06-26 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-26,absret5_rank_252,0.46825396825396826,0.95,passed,2024-06-26 10:30:00-04:00,5524.5,5491.25,5607.625,33.25,1,17.0,8.25,fixed_contracts,2024-06-26 12:00:00-04:00,5539.5,eod_flatten,750.0,745.0,0.45112781954887216,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
57,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",12,volatility_filtered_trend_mes_participation_crowding,2024-06-27,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.8293650793650794,0.3267413213885778,-12.0,7.0,2024-06-27 09:45:00-04:00,2024-06-27 10:15:00-04:00,0.35,3.0,4.0,2024-06-27 10:30:00-04:00,2024-06-27 10:30:00-04:00,2024-06-27 10:30:00-04:00,2024-06-27 10:30:00-04:00,0.004,2.0,12:00:00,5550.75,2024-06-27 10:29:00-04:00,5551.75,5549.5,2024-06-27 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-27,absret5_rank_252,0.04365079365079365,0.95,passed,2024-06-27 10:30:00-04:00,5550.75,5517.25,5634.5,33.5,1,3.0,19.75,fixed_contracts,2024-06-27 12:00:00-04:00,5536.75,eod_flatten,-700.0,-705.0,-0.417910447761194,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
58,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",13,volatility_filtered_trend_mes_participation_crowding,2024-06-28,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5833333333333334,0.3093792735399086,-26.0,97.0,2024-06-28 09:45:00-04:00,2024-06-28 10:15:00-04:00,0.35,3.0,4.0,2024-06-28 10:30:00-04:00,2024-06-28 10:30:00-04:00,2024-06-28 10:30:00-04:00,2024-06-28 10:30:00-04:00,0.004,2.0,12:00:00,5577.75,2024-06-28 10:29:00-04:00,5581.25,5576.25,2024-06-28 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-06-28,absret5_rank_252,0.027777777777777776,0.95,passed,2024-06-28 10:30:00-04:00,5577.75,5544.25,5661.5,33.5,1,5.25,24.25,fixed_contracts,2024-06-28 12:00:00-04:00,5558.0,eod_flatten,-987.5,-992.5,-0.5895522388059702,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
59,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",14,volatility_filtered_trend_mes_participation_crowding,2024-07-01,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5079365079365079,0.3036923825072076,64.0,-96.0,2024-07-01 09:45:00-04:00,2024-07-01 10:15:00-04:00,0.35,3.0,4.0,2024-07-01 10:30:00-04:00,2024-07-01 10:30:00-04:00,2024-07-01 10:30:00-04:00,2024-07-01 10:30:00-04:00,0.004,2.0,12:00:00,5523.25,2024-07-01 10:29:00-04:00,5524.5,5522.25,2024-07-01 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-07-01,absret5_rank_252,0.051587301587301584,0.95,passed,2024-07-01 10:30:00-04:00,5522.75,5556.0,5439.625,33.25,1,18.25,2.25,fixed_contracts,2024-07-01 12:00:00-04:00,5525.0,eod_flatten,-112.5,-117.5,-0.06766917293233082,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
60,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",15,volatility_filtered_trend_mes_participation_crowding,2024-07-02,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.4682539682539682,0.3002738319356495,14.0,-7.0,2024-07-02 09:45:00-04:00,2024-07-02 10:15:00-04:00,0.35,3.0,4.0,2024-07-02 10:30:00-04:00,2024-07-02 10:30:00-04:00,2024-07-02 10:30:00-04:00,2024-07-02 10:30:00-04:00,0.004,2.0,12:00:00,5532.5,2024-07-02 10:29:00-04:00,5532.75,5531.0,2024-07-02 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-07-02,absret5_rank_252,0.04365079365079365,0.95,passed,2024-07-02 10:30:00-04:00,5532.25,5565.5,5449.125,33.25,1,2.25,12.0,fixed_contracts,2024-07-02 12:00:00-04:00,5536.0,eod_flatten,-187.5,-192.5,-0.11278195488721804,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
61,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",16,volatility_filtered_trend_mes_participation_crowding,2024-07-05,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5436507936507936,0.3055547859814378,14.0,-18.0,2024-07-05 09:45:00-04:00,2024-07-05 10:15:00-04:00,0.35,3.0,4.0,2024-07-05 10:30:00-04:00,2024-07-05 10:30:00-04:00,2024-07-05 10:30:00-04:00,2024-07-05 10:30:00-04:00,0.004,2.0,12:00:00,5595.75,2024-07-05 10:29:00-04:00,5596.0,5594.75,2024-07-05 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-07-05,absret5_rank_252,0.08333333333333333,0.95,passed,2024-07-05 10:30:00-04:00,5595.5,5629.25,5511.125,33.75,1,3.0,17.0,fixed_contracts,2024-07-05 12:00:00-04:00,5611.0,eod_flatten,-775.0,-780.0,-0.45925925925925926,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
62,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",17,volatility_filtered_trend_mes_participation_crowding,2024-07-10,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.6706349206349206,0.3148849402854646,-14.0,28.0,2024-07-10 09:45:00-04:00,2024-07-10 10:15:00-04:00,0.35,3.0,4.0,2024-07-10 10:30:00-04:00,2024-07-10 10:30:00-04:00,2024-07-10 10:30:00-04:00,2024-07-10 10:30:00-04:00,0.004,2.0,12:00:00,5646.25,2024-07-10 10:29:00-04:00,5646.5,5645.5,2024-07-10 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-07-10,absret5_rank_252,0.21031746031746032,0.95,passed,2024-07-10 10:30:00-04:00,5646.5,5612.5,5731.5,34.0,1,6.25,6.25,fixed_contracts,2024-07-10 12:00:00-04:00,5651.25,eod_flatten,237.5,232.5,0.13970588235294118,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
63,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",18,volatility_filtered_trend_mes_participation_crowding,2024-07-22,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.5595238095238095,0.306632517883953,29.0,-43.0,2024-07-22 09:45:00-04:00,2024-07-22 10:15:00-04:00,0.35,3.0,4.0,2024-07-22 10:30:00-04:00,2024-07-22 10:30:00-04:00,2024-07-22 10:30:00-04:00,2024-07-22 10:30:00-04:00,0.004,2.0,12:00:00,5595.25,2024-07-22 10:29:00-04:00,5595.25,5593.75,2024-07-22 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-07-22,absret5_rank_252,0.8134920634920635,0.95,passed,2024-07-22 10:30:00-04:00,5595.0,5628.75,5510.625,33.75,1,22.25,13.25,fixed_contracts,2024-07-22 12:00:00-04:00,5580.5,eod_flatten,725.0,720.0,0.42962962962962964,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
64,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",19,volatility_filtered_trend_mes_participation_crowding,2024-08-02,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.4007936507936508,0.2967953153802764,24.0,-255.0,2024-08-02 09:45:00-04:00,2024-08-02 10:15:00-04:00,0.35,3.0,4.0,2024-08-02 10:30:00-04:00,2024-08-02 10:30:00-04:00,2024-08-02 10:30:00-04:00,2024-08-02 10:30:00-04:00,0.004,2.0,12:00:00,5351.25,2024-08-02 10:29:00-04:00,5355.0,5351.25,2024-08-02 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-08-02,absret5_rank_252,0.9444444444444444,0.95,passed,2024-08-02 10:30:00-04:00,5351.0,5383.25,5270.375,32.25,1,19.25,23.25,fixed_contracts,2024-08-02 12:00:00-04:00,5368.0,eod_flatten,-850.0,-855.0,-0.5271317829457365,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
65,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",20,volatility_filtered_trend_mes_participation_crowding,2024-08-13,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.996031746031746,0.4023577844311377,13.0,-17.0,2024-08-13 09:45:00-04:00,2024-08-13 10:15:00-04:00,0.35,3.0,4.0,2024-08-13 10:30:00-04:00,2024-08-13 10:30:00-04:00,2024-08-13 10:30:00-04:00,2024-08-13 10:30:00-04:00,0.004,2.0,12:00:00,5413.0,2024-08-13 10:29:00-04:00,5413.25,5409.75,2024-08-13 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-08-13,absret5_rank_252,0.8531746031746031,0.95,passed,2024-08-13 10:30:00-04:00,5412.5,5445.0,5331.25,32.5,1,11.0,19.0,fixed_contracts,2024-08-13 12:00:00-04:00,5428.75,eod_flatten,-812.5,-817.5,-0.5,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
66,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",21,volatility_filtered_trend_mes_participation_crowding,2024-08-21,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.996031746031746,0.4240289899453887,28.0,-22.0,2024-08-21 09:45:00-04:00,2024-08-21 10:15:00-04:00,0.35,3.0,4.0,2024-08-21 10:30:00-04:00,2024-08-21 10:30:00-04:00,2024-08-21 10:30:00-04:00,2024-08-21 10:30:00-04:00,0.004,2.0,12:00:00,5635.5,2024-08-21 10:29:00-04:00,5638.0,5635.0,2024-08-21 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-08-21,absret5_rank_252,0.6071428571428571,0.95,passed,2024-08-21 10:30:00-04:00,5635.25,5669.25,5550.25,34.0,1,16.0,20.0,fixed_contracts,2024-08-21 12:00:00-04:00,5623.0,eod_flatten,612.5,607.5,0.3602941176470588,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
67,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",22,volatility_filtered_trend_mes_participation_crowding,2024-08-22,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.98015873015873,0.3871792388883509,4.0,-70.0,2024-08-22 09:45:00-04:00,2024-08-22 10:15:00-04:00,0.35,3.0,4.0,2024-08-22 10:30:00-04:00,2024-08-22 10:30:00-04:00,2024-08-22 10:30:00-04:00,2024-08-22 10:30:00-04:00,0.004,2.0,12:00:00,5643.75,2024-08-22 10:29:00-04:00,5644.25,5640.75,2024-08-22 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-08-22,absret5_rank_252,0.626984126984127,0.95,passed,2024-08-22 10:30:00-04:00,5643.5,5677.5,5558.5,34.0,1,40.25,1.75,fixed_contracts,2024-08-22 12:00:00-04:00,5610.25,eod_flatten,1662.5,1657.5,0.9779411764705882,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
68,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",23,volatility_filtered_trend_mes_participation_crowding,2024-08-28,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.9206349206349206,0.3579281002826875,11.0,-7.0,2024-08-28 09:45:00-04:00,2024-08-28 10:15:00-04:00,0.35,3.0,4.0,2024-08-28 10:30:00-04:00,2024-08-28 10:30:00-04:00,2024-08-28 10:30:00-04:00,2024-08-28 10:30:00-04:00,0.004,2.0,12:00:00,5638.5,2024-08-28 10:29:00-04:00,5638.75,5637.0,2024-08-28 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-08-28,absret5_rank_252,0.3492063492063492,0.95,passed,2024-08-28 10:30:00-04:00,5638.25,5672.25,5553.25,34.0,1,34.25,2.5,fixed_contracts,2024-08-28 12:00:00-04:00,5612.25,eod_flatten,1300.0,1295.0,0.7647058823529411,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
69,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",24,volatility_filtered_trend_mes_participation_crowding,2024-09-03,short,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,0.7698412698412699,0.3318870876556357,26.0,-127.0,2024-09-03 09:45:00-04:00,2024-09-03 10:15:00-04:00,0.35,3.0,4.0,2024-09-03 10:30:00-04:00,2024-09-03 10:30:00-04:00,2024-09-03 10:30:00-04:00,2024-09-03 10:30:00-04:00,0.004,2.0,12:00:00,5593.5,2024-09-03 10:29:00-04:00,5594.25,5589.0,2024-09-03 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-03,absret5_rank_252,0.15079365079365079,0.95,passed,2024-09-03 10:30:00-04:00,5593.5,5627.25,5509.125,33.75,1,21.0,0.25,fixed_contracts,2024-09-03 12:00:00-04:00,5578.0,eod_flatten,775.0,770.0,0.45925925925925926,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
70,2,2020-05-06,2024-05-06,2024-05-06,2025-05-06,MAR,1.0962893833473022,"{'entry.params.share_rank_min': 0.35, 'entry.params.min_abs_return_ticks': 3, 'sl.params.stop_pct': 0.006, 'tp.params.target_r_multiple': 2.5}",25,volatility_filtered_trend_mes_participation_crowding,2024-09-16,long,trend_filtered_mes_participation_exclude_extreme_absret5_trade_morning_1030_volatility_filtered,exclude_extreme_absret5_trade_morning_1030,completed_bar_mes_participation_crowding_with_prior_trend_filter,trade,15,30,252,both,1.0,0.4766390354182366,-41.0,58.0,2024-09-16 09:45:00-04:00,2024-09-16 10:15:00-04:00,0.35,3.0,4.0,2024-09-16 10:30:00-04:00,2024-09-16 10:30:00-04:00,2024-09-16 10:30:00-04:00,2024-09-16 10:30:00-04:00,0.004,2.0,12:00:00,5624.75,2024-09-16 10:29:00-04:00,5625.5,5622.0,2024-09-16 10:30:00-04:00,data/external/es_lagged_volatility_features_20110103_20260609.csv,2024-09-16,absret5_rank_252,0.753968253968254,0.95,passed,2024-09-16 10:30:00-04:00,5625.0,5591.25,5709.375,33.75,1,0.75,15.75,fixed_contracts,2024-09-16 12:00:00-04:00,5622.5,eod_flatten,-125.0,-130.0,-0.07407407407407407,5.0,25.0,True,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
