trade_id,strategy_name,session_date,contract_symbol,direction,entry_timestamp,exit_timestamp,entry_trigger_price,entry_price,exit_price,initial_stop_price,stop_price,target_price,exit_reason,risk_points,gross_pnl,gross_pnl_before_slippage,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,net_liq_after,contracts,entry_event_index,exit_event_index,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,aoi_side,aoi_lineage_id,aoi_box_low,aoi_box_high,aoi_width_points,aoi_additional_category_count,aoi_categories,aoi_confluences,trigger_kind,trigger_value,aoi_eligible_timestamp,aoi_eligible_event_index,aoi_tap_timestamp,aoi_tap_event_index,bubble_qualified_timestamp,bubble_qualified_event_index,order_armed_timestamp,order_armed_event_index,entry_profile_poc,entry_profile_vah,entry_profile_val,midpoint_activated,midpoint_activated_at,source_quality_label,fill_model,managed_bracket_inverted_at_activation,managed_target_already_reached_at_activation
33,yush_range_exact_databento,2025-09-02,ESU5,long,2025-09-02 09:32:43.191085893-04:00,2025-09-02 09:32:48.644806273-04:00,6387.75,6387.75,6385.25,6385.25,6385.25,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,49397.5,1,14764,15193,0.5,2.5,fixed_contracts,VAL,5,6385.75,6387.25,1.5,1,market,ONL,delta_4tick_3m,-478,2025-09-02 09:31:19.139793555-04:00,8886,2025-09-02 09:32:11.589463931-04:00,12797,2025-09-02 09:32:12.732174669-04:00,12865,2025-09-02 09:32:12.732174669-04:00,12865,6391.75,6394.5,6385.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
34,yush_range_exact_databento,2025-09-02,ESU5,short,2025-09-02 09:38:00.356867599-04:00,2025-09-02 09:41:36.029594729-04:00,6395.0,6395.0,6393.75,6396.5,6393.75,6386.75,managed_stop,1.5,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,49455.0,1,30573,38347,6.5,1.25,fixed_contracts,VAH,20,6395.5,6396.0,0.5,1,big_trade,BIG_TRADE,big_trade_100ms,201,2025-09-02 09:37:52.420512223-04:00,30212,2025-09-02 09:37:52.499186573-04:00,30213,2025-09-02 09:37:52.707787625-04:00,30261,2025-09-02 09:37:52.707787625-04:00,30261,6391.75,6396.0,6386.5,True,2025-09-02 09:39:42.891389131-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
35,yush_range_exact_databento,2025-09-03,ESU5,short,2025-09-03 09:32:41.700881029-04:00,2025-09-03 09:32:45.372838399-04:00,6450.5,6450.5,6449.25,6452.25,6449.25,6448.25,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,49512.5,1,8810,8932,1.25,0.25,fixed_contracts,VAH,2,6451.0,6451.75,0.75,1,market,ORH,delta_4tick_3m,381,2025-09-03 09:30:32.021913371-04:00,2465,2025-09-03 09:32:40.486747867-04:00,8762,2025-09-03 09:32:40.508865121-04:00,8763,2025-09-03 09:32:40.508865121-04:00,8763,6449.75,6451.0,6448.25,True,2025-09-03 09:32:45.372836421-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
36,yush_range_exact_databento,2025-09-03,ESU5,long,2025-09-03 09:38:51.274139151-04:00,2025-09-03 09:39:00.260493171-04:00,6450.5,6450.5,6451.75,6448.0,6451.75,6452.25,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,49570.0,1,19847,20102,1.5,0.0,fixed_contracts,VAL,1,6448.5,6450.0,1.5,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,355,2025-09-03 09:30:32.021913371-04:00,2465,2025-09-03 09:38:45.013906657-04:00,19695,2025-09-03 09:38:45.014133745-04:00,19696,2025-09-03 09:38:45.014133745-04:00,19696,6449.75,6452.25,6448.75,True,2025-09-03 09:39:00.256665645-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
37,yush_range_exact_databento,2025-09-04,ESU5,long,2025-09-04 09:32:57.707612145-04:00,2025-09-04 09:33:03.348289563-04:00,6465.5,6465.5,6466.75,6463.5,6466.75,6466.25,managed_stop,2.0,62.5,62.5,57.5,0.625,5.0,0.0,5.0,0.0,49627.5,1,7334,7540,1.25,0.25,fixed_contracts,VAL,4,6464.0,6465.0,1.0,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",delta_4tick_3m,303,2025-09-04 09:30:58.865964911-04:00,2989,2025-09-04 09:32:56.652711441-04:00,7144,2025-09-04 09:32:56.712079777-04:00,7235,2025-09-04 09:32:56.712079777-04:00,7235,6465.0,6466.5,6464.0,True,2025-09-04 09:33:03.348289563-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
38,yush_range_exact_databento,2025-09-04,ESU5,short,2025-09-04 09:41:31.613852765-04:00,2025-09-04 09:48:34.013947793-04:00,6470.5,6470.5,6469.25,6474.25,6469.25,6467.75,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,49685.0,1,21891,30022,3.0,3.5,fixed_contracts,VAH,11,6471.0,6473.75,2.75,3,"market,delta_profile,big_trade","ONH,DELTA_1T,BIG_TRADE",delta_4tick_3m,305,2025-09-04 09:40:36.612202917-04:00,20434,2025-09-04 09:41:20.943551497-04:00,21663,2025-09-04 09:41:22.099930601-04:00,21710,2025-09-04 09:41:22.099930601-04:00,21710,6467.5,6471.0,6464.0,True,2025-09-04 09:48:34.013947793-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
39,yush_range_exact_databento,2025-09-05,ESU5,short,2025-09-05 09:43:50.354367373-04:00,2025-09-05 09:44:06.271864165-04:00,6538.25,6538.25,6540.5,6540.5,6540.5,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,49567.5,1,28633,28946,0.0,2.25,fixed_contracts,VAH,9,6538.75,6540.0,1.25,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,301,2025-09-05 09:31:08.408736195-04:00,5099,2025-09-05 09:43:48.541489205-04:00,28610,2025-09-05 09:43:48.993833193-04:00,28615,2025-09-05 09:43:48.993833193-04:00,28615,6538.0,6539.0,6534.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
40,yush_range_exact_databento,2025-09-08,ESU5,long,2025-09-08 09:33:59.984457541-04:00,2025-09-08 09:34:29.253767753-04:00,6502.5,6502.5,6503.75,6500.0,6503.75,6503.25,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,49625.0,1,9384,10109,1.25,1.0,fixed_contracts,VAL,3,6500.5,6502.0,1.5,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,303,2025-09-08 09:30:32.052793343-04:00,2542,2025-09-08 09:33:45.741163633-04:00,9056,2025-09-08 09:33:53.237921037-04:00,9223,2025-09-08 09:33:53.237921037-04:00,9223,6502.0,6503.5,6500.5,True,2025-09-08 09:34:29.253767753-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
41,yush_range_exact_databento,2025-09-08,ESU5,short,2025-09-08 10:08:26.672235167-04:00,2025-09-08 10:09:26.125032189-04:00,6504.5,6504.5,6503.25,6507.5,6503.25,6500.0,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,49682.5,1,53104,53958,2.0,0.5,fixed_contracts,VAH,5,6505.0,6507.0,2.0,2,"market,big_trade","ORH,BIG_TRADE",delta_4tick_3m,714,2025-09-08 09:36:13.821815955-04:00,12605,2025-09-08 10:08:24.327139805-04:00,53024,2025-09-08 10:08:24.328022853-04:00,53044,2025-09-08 10:08:24.328022853-04:00,53044,6502.0,6505.0,6500.0,True,2025-09-08 10:09:22.642466489-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
42,yush_range_exact_databento,2025-09-09,ESU5,long,2025-09-09 10:08:32.383419151-04:00,2025-09-09 10:09:17.503234049-04:00,6507.5,6507.5,6508.75,6505.0,6508.75,6510.5,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,49740.0,1,53607,54432,1.25,1.75,fixed_contracts,VAL,7,6505.5,6507.0,1.5,2,"market,delta_profile","ORL,DELTA_1T",delta_4tick_3m,-301,2025-09-09 09:41:02.641896373-04:00,18284,2025-09-09 10:05:48.843200221-04:00,50445,2025-09-09 10:07:36.541994203-04:00,52603,2025-09-09 10:07:36.541994203-04:00,52603,6507.25,6510.5,6505.5,True,2025-09-09 10:09:17.503234049-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
43,yush_range_exact_databento,2025-09-09,ESU5,short,2025-09-09 10:10:06.034167705-04:00,2025-09-09 10:10:35.942552901-04:00,6509.0,6509.0,6512.25,6512.25,6512.25,,initial_stop,3.25,-162.5,-162.5,-167.5,-1.0,5.0,0.0,5.0,0.0,49572.5,1,55584,56406,0.25,3.25,fixed_contracts,VAH,2,6509.5,6511.75,2.25,3,"market,delta_profile,big_trade","ORH,DELTA_1T,BIG_TRADE",delta_4tick_3m,308,2025-09-09 09:30:00.003509561-04:00,12,2025-09-09 10:10:01.548624739-04:00,55495,2025-09-09 10:10:02.861451805-04:00,55521,2025-09-09 10:10:02.861451805-04:00,55521,6507.25,6510.5,6505.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
44,yush_range_exact_databento,2025-09-10,ESU5,short,2025-09-10 09:47:24.494895841-04:00,2025-09-10 09:48:23.102859557-04:00,6551.75,6551.75,6554.0,6554.0,6554.0,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,49455.0,1,36183,38149,2.0,2.25,fixed_contracts,VAH,13,6552.25,6553.5,1.25,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,301,2025-09-10 09:41:33.276744447-04:00,26864,2025-09-10 09:46:33.506372793-04:00,34837,2025-09-10 09:47:01.841860611-04:00,35573,2025-09-10 09:47:01.841860611-04:00,35573,6549.25,6552.25,6546.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
45,yush_range_exact_databento,2025-09-10,ESU5,long,2025-09-10 09:51:58.691000949-04:00,2025-09-10 09:54:52.750938323-04:00,6547.0,6547.0,6548.25,6544.0,6548.25,6552.5,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,49512.5,1,45365,48610,4.25,1.0,fixed_contracts,VAL,1,6544.5,6546.5,2.0,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",delta_4tick_3m,-324,2025-09-10 09:30:32.011666093-04:00,4581,2025-09-10 09:51:58.519886575-04:00,45356,2025-09-10 09:51:58.588263341-04:00,45357,2025-09-10 09:51:58.588263341-04:00,45357,6549.25,6552.5,6546.25,True,2025-09-10 09:53:54.064778031-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
46,yush_range_exact_databento,2025-09-11,ESU5,short,2025-09-11 09:31:22.544364999-04:00,2025-09-11 09:31:43.310496785-04:00,6559.0,6559.0,6560.25,6560.25,6560.25,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,49445.0,1,4032,4791,1.0,1.25,fixed_contracts,VAH,1,6559.5,6559.75,0.25,1,market,ORH,delta_4tick_3m,603,2025-09-11 09:30:10.530098255-04:00,1301,2025-09-11 09:31:22.438050933-04:00,4030,2025-09-11 09:31:22.544364999-04:00,4031,2025-09-11 09:31:22.544364999-04:00,4031,6558.25,6559.75,6557.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
47,yush_range_exact_databento,2025-09-11,ESU5,long,2025-09-11 09:41:49.066836499-04:00,2025-09-11 09:42:15.000918079-04:00,6557.0,6557.0,6554.0,6554.0,6554.0,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,49290.0,1,19247,19779,0.0,3.0,fixed_contracts,VAL,9,6554.5,6556.5,2.0,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-366,2025-09-11 09:40:56.110093847-04:00,18191,2025-09-11 09:41:39.090528423-04:00,19057,2025-09-11 09:41:39.381994911-04:00,19058,2025-09-11 09:41:39.381994911-04:00,19058,6558.25,6561.0,6556.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
48,yush_range_exact_databento,2025-09-12,ESU5,long,2025-09-12 09:30:51.229270775-04:00,2025-09-12 09:31:05.473532823-04:00,6589.25,6589.25,6590.0,6587.5,6590.5,6590.0,target,1.75,37.5,37.5,32.5,0.42857142857142855,5.0,0.0,5.0,0.0,49322.5,1,2755,3336,1.5,0.5,fixed_contracts,VAL,3,6588.0,6588.75,0.75,1,market,ORL,delta_4tick_3m,-301,2025-09-12 09:30:32.012913533-04:00,2185,2025-09-12 09:30:42.402834481-04:00,2539,2025-09-12 09:30:50.199773477-04:00,2724,2025-09-12 09:30:50.199773477-04:00,2724,6589.75,6589.75,6588.5,True,2025-09-12 09:31:05.473532823-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
49,yush_range_exact_databento,2025-09-12,ESU5,short,2025-09-12 09:31:20.435483565-04:00,2025-09-12 09:36:27.992492797-04:00,6589.5,6589.5,6588.25,6592.25,6588.25,6589.25,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,49380.0,1,3902,10153,1.25,1.75,fixed_contracts,VAH,5,6590.0,6591.75,1.75,1,market,ORH,delta_4tick_3m,532,2025-09-12 09:31:04.606301981-04:00,3272,2025-09-12 09:31:20.403402391-04:00,3896,2025-09-12 09:31:20.403592215-04:00,3897,2025-09-12 09:31:20.403592215-04:00,3897,6589.75,6590.0,6588.5,True,2025-09-12 09:36:27.992492797-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
50,yush_range_exact_databento,2025-09-15,ESU5,short,2025-09-15 10:09:54.012823627-04:00,2025-09-15 10:12:51.240149273-04:00,6614.0,6614.0,6612.75,6617.0,6612.75,6611.0,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,49437.5,1,18388,19314,1.25,1.25,fixed_contracts,VAH,7,6614.5,6616.5,2.0,2,"delta_profile,big_trade","DELTA_1T,BIG_TRADE",delta_4tick_3m,-312,2025-09-15 09:30:36.902709359-04:00,1044,2025-09-15 10:09:35.293473847-04:00,18170,2025-09-15 10:09:51.643654461-04:00,18383,2025-09-15 10:09:51.643654461-04:00,18383,6612.0,6616.5,6611.0,True,2025-09-15 10:12:51.240149273-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
51,yush_range_exact_databento,2025-09-16,ESZ5,long,2025-09-16 09:35:27.281794861-04:00,2025-09-16 09:35:42.071035529-04:00,6685.0,6685.0,6683.5,6683.5,6683.5,,initial_stop,1.5,-75.0,-75.0,-80.0,-1.0,5.0,0.0,5.0,0.0,49357.5,1,10052,10293,0.0,1.5,fixed_contracts,VAL,1,6684.0,6684.5,0.5,1,market,ORL,delta_4tick_3m,-503,2025-09-16 09:30:32.061566787-04:00,1895,2025-09-16 09:34:56.277654217-04:00,9365,2025-09-16 09:35:04.904943497-04:00,9647,2025-09-16 09:35:04.904943497-04:00,9647,6686.25,6686.75,6684.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
52,yush_range_exact_databento,2025-09-17,ESZ5,long,2025-09-17 09:30:07.032471915-04:00,2025-09-17 09:30:08.783059977-04:00,6669.5,6669.5,6670.75,6668.0,6670.75,6669.75,managed_stop,1.5,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,49415.0,1,819,931,1.25,0.0,fixed_contracts,VAL,1,6668.5,6669.0,0.5,1,market,PDC,delta_4tick_3m,305,2025-09-17 09:30:00.001440291-04:00,5,2025-09-17 09:30:06.549441629-04:00,812,2025-09-17 09:30:06.908055695-04:00,818,2025-09-17 09:30:06.908055695-04:00,818,6669.25,6669.75,6669.0,True,2025-09-17 09:30:08.634315127-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
53,yush_range_exact_databento,2025-09-17,ESZ5,short,2025-09-17 09:54:58.251136903-04:00,2025-09-17 09:54:58.255025135-04:00,6672.0,6672.0,6670.75,6673.75,6670.75,6668.5,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,49472.5,1,28958,29003,1.25,0.75,fixed_contracts,VAH,3,6672.5,6673.25,0.75,2,"market,big_trade","ORH,BIG_TRADE",big_trade_100ms,201,2025-09-17 09:31:05.857719125-04:00,2887,2025-09-17 09:52:05.514969627-04:00,26433,2025-09-17 09:53:08.006572687-04:00,27597,2025-09-17 09:54:33.102662527-04:00,28612,6670.75,6673.25,6668.5,True,2025-09-17 09:54:58.255025135-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
54,yush_range_exact_databento,2025-09-18,ESZ5,short,2025-09-18 09:31:11.873280109-04:00,2025-09-18 09:31:29.725472395-04:00,6684.25,6684.25,6683.0,6687.0,6683.0,6682.25,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,49530.0,1,4970,5802,1.25,1.0,fixed_contracts,VAH,2,6684.75,6686.5,1.75,2,"market,delta_profile","PDH,DELTA_4T",delta_4tick_3m,714,2025-09-18 09:30:00.020544321-04:00,29,2025-09-18 09:31:11.740913371-04:00,4958,2025-09-18 09:31:11.860161557-04:00,4959,2025-09-18 09:31:11.860161557-04:00,4959,6684.0,6685.25,6681.5,True,2025-09-18 09:31:29.725472395-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
55,yush_range_exact_databento,2025-09-18,ESZ5,long,2025-09-18 09:31:37.260879157-04:00,2025-09-18 09:31:40.035775029-04:00,6683.5,6683.5,6684.75,6681.75,6684.75,6685.5,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,49587.5,1,6235,6320,1.25,0.0,fixed_contracts,VAL,5,6682.25,6683.0,0.75,1,market,ORL,delta_4tick_3m,301,2025-09-18 09:30:32.025405693-04:00,3146,2025-09-18 09:31:29.725472395-04:00,5803,2025-09-18 09:31:37.234560363-04:00,6234,2025-09-18 09:31:37.234560363-04:00,6234,6684.75,6685.5,6682.25,True,2025-09-18 09:31:39.974637321-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
56,yush_range_exact_databento,2025-09-19,ESZ5,short,2025-09-19 09:30:12.104940871-04:00,2025-09-19 09:30:15.105986525-04:00,6705.25,6705.25,6704.0,6706.75,6704.0,6704.5,managed_stop,1.5,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,49645.0,1,3064,3476,1.25,0.5,fixed_contracts,VAH,2,6705.75,6706.25,0.5,1,big_trade,BIG_TRADE,delta_4tick_3m,-315,2025-09-19 09:30:03.119138787-04:00,1459,2025-09-19 09:30:11.766984711-04:00,3001,2025-09-19 09:30:11.881509967-04:00,3013,2025-09-19 09:30:11.881509967-04:00,3013,6705.75,6706.25,6704.5,True,2025-09-19 09:30:15.105580387-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
57,yush_range_exact_databento,2025-09-23,ESZ5,short,2025-09-23 09:31:00.722201111-04:00,2025-09-23 09:31:09.416514103-04:00,6750.0,6750.0,6752.0,6752.0,6752.0,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,49540.0,1,2763,3104,0.0,2.0,fixed_contracts,VAH,3,6750.5,6751.5,1.0,1,market,ORH,delta_4tick_3m,858,2025-09-23 09:30:48.823488171-04:00,2482,2025-09-23 09:30:59.306339863-04:00,2722,2025-09-23 09:30:59.416517991-04:00,2723,2025-09-23 09:30:59.416517991-04:00,2723,6750.0,6750.5,6749.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
58,yush_range_exact_databento,2025-09-23,ESZ5,long,2025-09-23 10:01:07.777742329-04:00,2025-09-23 10:01:31.995426355-04:00,6752.0,6752.0,6753.25,6750.0,6753.25,6753.75,managed_stop,2.0,62.5,62.5,57.5,0.625,5.0,0.0,5.0,0.0,49597.5,1,33421,33894,1.25,0.75,fixed_contracts,VAL,9,6750.5,6751.5,1.0,2,"market,delta_profile","ORH,DELTA_1T",delta_4tick_3m,-327,2025-09-23 09:46:21.788992651-04:00,19337,2025-09-23 10:00:00.065297693-04:00,32151,2025-09-23 10:00:33.656844867-04:00,32850,2025-09-23 10:00:33.656844867-04:00,32850,6752.0,6753.75,6750.5,True,2025-09-23 10:01:31.995426355-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
59,yush_range_exact_databento,2025-09-24,ESZ5,short,2025-09-24 10:32:10.634862963-04:00,2025-09-24 10:32:18.685818087-04:00,6715.25,6715.25,6714.0,6719.0,6714.0,6709.0,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,49655.0,1,69162,69291,1.5,0.0,fixed_contracts,VAH,11,6715.75,6718.5,2.75,3,"market,delta_profile,big_trade","PDC,DELTA_4T,BIG_TRADE",delta_4tick_3m,321,2025-09-24 10:28:07.132550009-04:00,66573,2025-09-24 10:31:54.304509087-04:00,68843,2025-09-24 10:32:00.360227289-04:00,68938,2025-09-24 10:32:00.360227289-04:00,68938,6714.5,6718.5,6709.0,True,2025-09-24 10:32:18.540362867-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
60,yush_range_exact_databento,2025-09-24,ESZ5,long,2025-09-24 10:56:37.241958031-04:00,2025-09-24 10:58:49.071804475-04:00,6712.25,6712.25,6713.5,6709.0,6713.5,6718.0,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,49712.5,1,84545,86108,1.5,2.5,fixed_contracts,VAL,9,6709.5,6711.75,2.25,2,"market,big_trade","ONL,BIG_TRADE",delta_4tick_3m,-301,2025-09-24 10:02:47.149654047-04:00,44118,2025-09-24 10:56:31.341922639-04:00,84493,2025-09-24 10:56:33.673417209-04:00,84519,2025-09-24 10:56:33.673417209-04:00,84519,6714.5,6718.0,6709.5,True,2025-09-24 10:58:49.007916531-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
61,yush_range_exact_databento,2025-09-26,ESZ5,long,2025-09-26 09:30:38.647786199-04:00,2025-09-26 09:30:48.039047271-04:00,6670.5,6670.5,6668.5,6668.5,6668.5,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,49607.5,1,3028,3368,0.0,2.0,fixed_contracts,VAL,3,6669.0,6670.0,1.0,1,market,ORL,delta_4tick_3m,-435,2025-09-26 09:30:32.007119589-04:00,2771,2025-09-26 09:30:36.775541321-04:00,2940,2025-09-26 09:30:36.972347665-04:00,2950,2025-09-26 09:30:36.972347665-04:00,2950,6670.75,6672.5,6670.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
62,yush_range_exact_databento,2025-09-26,ESZ5,short,2025-09-26 09:50:57.084852289-04:00,2025-09-26 09:57:05.219542075-04:00,6694.5,6694.5,6695.75,6695.75,6695.75,,initial_stop,1.25,-62.5,-62.5,-67.5,-1.0,5.0,0.0,5.0,0.0,49540.0,1,40986,49323,4.0,1.25,fixed_contracts,VAH,10,6695.0,6695.25,0.25,1,big_trade,BIG_TRADE,big_trade_100ms,223,2025-09-26 09:43:12.827369607-04:00,26421,2025-09-26 09:48:21.295004475-04:00,37183,2025-09-26 09:50:56.976535941-04:00,40483,2025-09-26 09:50:56.976535941-04:00,40485,6685.75,6695.25,6682.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
63,yush_range_exact_databento,2025-09-29,ESZ5,long,2025-09-29 09:31:03.774782619-04:00,2025-09-29 09:31:22.427450707-04:00,6721.5,6721.5,6722.75,6720.0,6722.75,6722.25,managed_stop,1.5,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,49597.5,1,3733,4367,1.25,0.5,fixed_contracts,VAL,3,6720.5,6721.0,0.5,1,market,ORL,delta_4tick_3m,-309,2025-09-29 09:30:32.018438711-04:00,2421,2025-09-29 09:30:46.925805179-04:00,3102,2025-09-29 09:30:46.925806695-04:00,3103,2025-09-29 09:30:46.925806695-04:00,3103,6721.75,6722.5,6721.0,True,2025-09-29 09:31:22.427450707-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
64,yush_range_exact_databento,2025-09-29,ESZ5,short,2025-09-29 09:50:54.987272201-04:00,2025-09-29 09:51:33.633962017-04:00,6723.5,6723.5,6722.25,6726.0,6722.25,6720.5,managed_stop,2.5,62.5,62.5,57.5,0.5,5.0,0.0,5.0,0.0,49655.0,1,32209,32975,1.25,1.0,fixed_contracts,VAH,8,6724.0,6725.5,1.5,2,"market,delta_profile","ORH,DELTA_1T",delta_4tick_3m,302,2025-09-29 09:31:45.940162139-04:00,5115,2025-09-29 09:50:12.015731333-04:00,31512,2025-09-29 09:50:39.781633885-04:00,32009,2025-09-29 09:50:39.781633885-04:00,32009,6721.5,6725.5,6720.5,True,2025-09-29 09:51:33.633962017-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
65,yush_range_exact_databento,2025-09-30,ESZ5,long,2025-09-30 10:44:49.424972293-04:00,2025-09-30 10:48:18.108731249-04:00,6701.75,6701.75,6709.25,6699.5,6703.0,6709.25,target,2.25,375.0,375.0,370.0,3.3333333333333335,5.0,0.0,5.0,0.0,50025.0,1,99135,103953,7.5,1.25,fixed_contracts,VAL,6,6700.0,6701.25,1.25,2,"delta_profile,big_trade","DELTA_1T,BIG_TRADE",big_trade_100ms,208,2025-09-30 09:54:48.585870711-04:00,36618,2025-09-30 10:36:42.297548665-04:00,87501,2025-09-30 10:37:09.695069655-04:00,88151,2025-09-30 10:37:09.695069655-04:00,88151,6703.0,6709.5,6701.25,True,2025-09-30 10:47:00.410770257-04:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
