entry_ts,exit_ts,gross_ticks,pnl,leg_id,year,month
2020-08-25 10:30:00,2020-08-25 12:29:00,-3.0,-67.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-08
2020-08-28 15:00:00,2020-08-28 15:59:00,31.0,357.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-08
2020-08-31 13:30:00,2020-08-31 15:29:00,-5.0,-92.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-08
2020-09-01 15:00:00,2020-09-01 15:59:00,31.0,357.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-09
2020-09-03 10:30:00,2020-09-03 12:29:00,210.0,2595.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2020,2020-09
2020-09-04 10:00:00,2020-09-04 12:59:00,108.0,1320.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-09
2020-09-10 14:30:00,2020-09-10 15:29:00,9.0,82.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-09
2020-09-17 10:00:00,2020-09-17 12:59:00,26.0,295.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-09
2020-09-24 10:00:00,2020-09-24 12:59:00,-118.0,-1505.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-09
2020-10-30 14:30:00,2020-10-30 15:29:00,-1.0,-42.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2020,2020-10
2020-11-04 10:00:00,2020-11-04 12:59:00,-173.0,-2192.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-11
2020-11-09 10:00:00,2020-11-09 12:59:00,-38.0,-505.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2020,2020-11
2020-11-13 15:00:00,2020-11-13 15:59:00,17.0,182.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-11
2020-11-24 15:00:00,2020-11-24 15:59:00,4.0,20.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-11
2020-12-04 13:30:00,2020-12-04 15:29:00,-2.0,-55.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-12
2020-12-08 13:30:00,2020-12-08 15:29:00,-1.0,-42.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-12
2020-12-17 13:30:00,2020-12-17 15:29:00,-2.0,-55.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2020,2020-12
2020-12-28 15:00:00,2020-12-28 15:59:00,-13.0,-192.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2020,2020-12
2021-01-04 10:00:00,2021-01-04 12:59:00,294.0,3645.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-01
2021-01-05 13:30:00,2021-01-05 15:29:00,28.0,320.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-01
2021-01-11 10:00:00,2021-01-11 12:59:00,-49.0,-642.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-01
2021-01-13 13:30:00,2021-01-13 15:29:00,18.0,195.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-01
2021-01-20 13:30:00,2021-01-20 15:29:00,11.0,107.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-01
2021-01-22 15:00:00,2021-01-22 15:59:00,-35.0,-467.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-01
2021-01-29 14:30:00,2021-01-29 15:29:00,45.0,532.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-01
2021-02-04 10:30:00,2021-02-04 12:29:00,-39.0,-517.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-02
2021-02-05 13:30:00,2021-02-05 15:29:00,33.0,382.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-02
2021-02-09 15:00:00,2021-02-09 15:59:00,-21.0,-292.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-02
2021-02-10 10:30:00,2021-02-10 12:29:00,1.0,-17.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-02
2021-02-16 15:00:00,2021-02-16 15:59:00,-18.0,-255.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-02
2021-02-18 10:00:00,2021-02-18 12:59:00,26.0,295.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-02
2021-02-18 15:00:00,2021-02-18 15:59:00,-9.0,-142.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-02
2021-02-23 14:30:00,2021-02-23 15:29:00,119.0,1457.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-02
2021-02-25 14:30:00,2021-02-25 15:29:00,-168.0,-2130.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-02
2021-02-26 10:00:00,2021-02-26 12:59:00,-60.0,-780.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-02
2021-02-26 14:30:00,2021-02-26 15:29:00,-30.0,-405.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-02
2021-03-01 10:00:00,2021-03-01 12:59:00,-78.0,-1005.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-03
2021-03-03 10:00:00,2021-03-03 12:59:00,-3.0,-67.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-03
2021-03-05 10:00:00,2021-03-05 12:59:00,-72.0,-930.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-03
2021-03-05 13:30:00,2021-03-05 15:29:00,98.0,1195.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2021,2021-03
2021-03-19 10:00:00,2021-03-19 12:59:00,-102.0,-1305.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-03
2021-03-26 13:30:00,2021-03-26 15:29:00,-0.0,-30.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-03
2021-03-31 13:30:00,2021-03-31 15:29:00,25.0,282.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-03
2021-04-01 13:30:00,2021-04-01 15:29:00,-6.0,-105.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-04
2021-04-08 10:30:00,2021-04-08 12:29:00,-29.0,-392.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-04
2021-04-08 13:30:00,2021-04-08 15:29:00,-8.0,-130.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-04
2021-04-16 15:00:00,2021-04-16 15:59:00,-6.0,-105.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-04
2021-04-19 10:30:00,2021-04-19 12:29:00,50.0,595.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-04
2021-04-21 10:00:00,2021-04-21 12:59:00,-42.0,-555.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-04
2021-04-21 15:00:00,2021-04-21 15:59:00,45.0,532.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-04
2021-04-23 13:30:00,2021-04-23 15:29:00,29.0,332.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-04
2021-04-28 10:30:00,2021-04-28 12:29:00,23.0,257.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-04
2021-05-04 10:00:00,2021-05-04 12:59:00,45.0,532.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-05
2021-05-11 10:00:00,2021-05-11 12:59:00,95.0,1157.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-05
2021-05-13 10:00:00,2021-05-13 12:59:00,7.0,57.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-05
2021-05-13 14:30:00,2021-05-13 15:29:00,20.0,220.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-05
2021-05-14 15:00:00,2021-05-14 15:59:00,-26.0,-355.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-05
2021-05-19 14:30:00,2021-05-19 15:29:00,-3.0,-67.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-05
2021-05-26 13:30:00,2021-05-26 15:29:00,13.0,132.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-05
2021-06-09 13:30:00,2021-06-09 15:29:00,-41.0,-542.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-06
2021-06-28 13:30:00,2021-06-28 15:29:00,-50.0,-655.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-06
2021-06-29 10:30:00,2021-06-29 12:29:00,6.0,45.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-06
2021-07-01 13:30:00,2021-07-01 15:29:00,21.0,232.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-07
2021-07-09 15:00:00,2021-07-09 15:59:00,-4.0,-80.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-07
2021-07-12 15:00:00,2021-07-12 15:59:00,10.0,95.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-07
2021-07-15 13:30:00,2021-07-15 15:29:00,20.0,220.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-07
2021-07-16 10:30:00,2021-07-16 12:29:00,-23.0,-317.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-07
2021-07-21 10:30:00,2021-07-21 12:29:00,-23.0,-317.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-07
2021-07-23 13:30:00,2021-07-23 15:29:00,9.0,82.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-07
2021-07-27 10:30:00,2021-07-27 12:29:00,73.0,882.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-07
2021-07-29 13:30:00,2021-07-29 15:29:00,32.0,370.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-07
2021-08-02 13:30:00,2021-08-02 15:29:00,-31.0,-417.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-08
2021-08-09 15:00:00,2021-08-09 15:59:00,-14.0,-205.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-08
2021-08-11 15:00:00,2021-08-11 15:59:00,14.0,145.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-08
2021-08-12 13:30:00,2021-08-12 15:29:00,28.0,320.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-08
2021-08-13 13:30:00,2021-08-13 15:29:00,-4.0,-80.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-08
2021-08-16 10:30:00,2021-08-16 12:29:00,-55.0,-717.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2021,2021-08
2021-08-16 15:00:00,2021-08-16 15:59:00,35.0,407.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-08
2021-08-17 15:00:00,2021-08-17 15:59:00,40.0,470.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2021,2021-08
2021-08-25 13:30:00,2021-08-25 15:29:00,-3.0,-67.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-08
2021-09-01 13:30:00,2021-09-01 15:29:00,33.0,382.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-09
2021-09-03 10:00:00,2021-09-03 12:59:00,-11.0,-167.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-09
2021-09-14 10:00:00,2021-09-14 12:59:00,50.0,595.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-09
2021-09-22 14:30:00,2021-09-22 15:29:00,-18.0,-255.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-09
2021-09-28 10:00:00,2021-09-28 12:59:00,189.0,2332.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-09
2021-09-29 13:30:00,2021-09-29 15:29:00,60.0,720.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2021,2021-09
2021-09-30 14:30:00,2021-09-30 15:29:00,-14.0,-205.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-09
2021-10-01 10:00:00,2021-10-01 12:59:00,-80.0,-1030.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-10
2021-10-04 14:30:00,2021-10-04 15:29:00,-3.0,-67.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-10
2021-10-05 10:00:00,2021-10-05 12:59:00,-132.0,-1680.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-10
2021-10-06 13:30:00,2021-10-06 15:29:00,107.0,1307.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2021,2021-10
2021-10-07 10:00:00,2021-10-07 12:59:00,-20.0,-280.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-10
2021-10-20 13:30:00,2021-10-20 15:29:00,8.0,70.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-10
2021-10-21 13:30:00,2021-10-21 15:29:00,-36.0,-480.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-10
2021-10-25 13:30:00,2021-10-25 15:29:00,8.0,70.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-10
2021-11-10 14:30:00,2021-11-10 15:29:00,-41.0,-542.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-11
2021-11-12 13:30:00,2021-11-12 15:29:00,24.0,270.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-11
2021-11-23 10:00:00,2021-11-23 12:59:00,124.0,1520.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-11
2021-12-01 14:30:00,2021-12-01 15:29:00,195.0,2407.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-12
2021-12-02 10:00:00,2021-12-02 12:59:00,-71.0,-917.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-12
2021-12-02 14:30:00,2021-12-02 15:29:00,-43.0,-567.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-12
2021-12-03 14:30:00,2021-12-03 15:29:00,-11.0,-167.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-12
2021-12-15 14:30:00,2021-12-15 15:29:00,234.0,2895.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2021,2021-12
2021-12-16 10:00:00,2021-12-16 12:59:00,128.0,1570.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2021,2021-12
2021-12-27 13:30:00,2021-12-27 15:29:00,11.0,107.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2021,2021-12
2022-01-05 14:30:00,2022-01-05 15:29:00,124.0,1520.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-01
2022-01-10 10:00:00,2022-01-10 12:59:00,6.0,45.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-01
2022-01-10 14:30:00,2022-01-10 15:29:00,-17.0,-242.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-01
2022-01-11 10:00:00,2022-01-11 12:59:00,-196.0,-2480.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-01
2022-01-13 13:30:00,2022-01-13 15:29:00,-88.0,-1130.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2022,2022-01
2022-01-14 10:00:00,2022-01-14 12:59:00,149.0,1832.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-01
2022-01-18 10:00:00,2022-01-18 12:59:00,94.0,1145.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-01
2022-01-20 14:30:00,2022-01-20 15:29:00,146.0,1795.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-01
2022-01-24 10:00:00,2022-01-24 12:59:00,154.0,1895.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-01
2022-01-25 14:30:00,2022-01-25 15:29:00,-74.0,-955.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-01
2022-02-10 14:30:00,2022-02-10 15:29:00,35.0,407.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-02
2022-02-11 14:30:00,2022-02-11 15:29:00,5.0,32.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-02
2022-02-24 14:30:00,2022-02-24 15:29:00,123.0,1507.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-02
2022-04-04 15:00:00,2022-04-04 15:59:00,30.0,345.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-04
2022-04-05 10:30:00,2022-04-05 12:29:00,66.0,795.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-04
2022-04-05 13:30:00,2022-04-05 15:29:00,112.0,1370.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-04
2022-04-06 14:30:00,2022-04-06 15:29:00,-45.0,-592.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-04
2022-04-14 10:30:00,2022-04-14 12:29:00,49.0,582.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-04
2022-04-14 13:30:00,2022-04-14 15:29:00,28.0,320.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-04
2022-04-22 10:00:00,2022-04-22 12:59:00,157.0,1932.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-04
2022-04-25 10:00:00,2022-04-25 12:59:00,-70.0,-905.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-04
2022-04-26 10:30:00,2022-04-26 12:29:00,20.0,220.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-04
2022-04-27 10:00:00,2022-04-27 12:59:00,-53.0,-692.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-04
2022-04-28 13:30:00,2022-04-28 15:29:00,76.0,920.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2022,2022-04
2022-05-03 10:00:00,2022-05-03 12:59:00,-63.0,-817.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-05
2022-05-04 14:30:00,2022-05-04 15:29:00,329.0,4082.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-05
2022-05-05 10:00:00,2022-05-05 12:59:00,284.0,3520.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-05
2022-05-06 10:00:00,2022-05-06 12:59:00,-297.0,-3742.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-05
2022-05-10 10:00:00,2022-05-10 12:59:00,329.0,4082.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-05
2022-05-10 14:30:00,2022-05-10 15:29:00,-37.0,-492.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-05
2022-05-13 10:00:00,2022-05-13 12:59:00,-129.0,-1642.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-05
2022-05-18 13:30:00,2022-05-18 15:29:00,140.0,1720.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-05
2022-05-24 10:30:00,2022-05-24 12:29:00,-71.0,-917.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-05
2022-05-27 15:00:00,2022-05-27 15:59:00,88.0,1070.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-05
2022-06-10 10:30:00,2022-06-10 12:29:00,-24.0,-330.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-06
2022-06-16 10:00:00,2022-06-16 12:59:00,47.0,557.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-06
2022-06-17 10:00:00,2022-06-17 12:59:00,108.0,1320.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-06
2022-06-30 10:00:00,2022-06-30 12:59:00,-250.0,-3155.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-06
2022-07-12 13:30:00,2022-07-12 15:29:00,154.0,1895.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-07
2022-07-13 10:00:00,2022-07-13 12:59:00,-131.0,-1667.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-07
2022-07-14 10:00:00,2022-07-14 12:59:00,-65.0,-842.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-07
2022-07-18 13:30:00,2022-07-18 15:29:00,176.0,2170.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-07
2022-07-19 15:00:00,2022-07-19 15:59:00,16.0,170.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-07
2022-07-21 15:00:00,2022-07-21 15:59:00,75.0,907.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-07
2022-07-27 13:30:00,2022-07-27 15:29:00,264.0,3270.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-07
2022-07-28 10:00:00,2022-07-28 12:59:00,-186.0,-2355.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-07
